Country,Income_group,Code,Year,Cereal_energy_share,GDP,Population
Macao,High income,MAC,1957,,,189209
Macao,High income,MAC,2000,,51027.55859375,431904
Macao,High income,MAC,1999,,49336.71875,425521
Macao,High income,MAC,1974,,,247293
Macao,High income,MAC,1994,,57163.68359375,388787
Macao,High income,MAC,1992,,54358.10546875,372377
Macao,High income,MAC,1963,,,193626
Macao,High income,MAC,1998,,51609.8828125,418782
Macao,High income,MAC,1997,,55196.015625,411708
Macao,High income,MAC,1970,,,247291
Macao,High income,MAC,1993,,55959.171875,380721
Madagascar,Low income,MDG,1816,,,1644750
Madagascar,Low income,MDG,1814,,,1625926
Madagascar,Low income,MDG,1929,,,2917315
Madagascar,Low income,MDG,1927,,,2832301
Madagascar,Low income,MDG,1813,,,1616594
Madagascar,Low income,MDG,1925,,,2749206
Madagascar,Low income,MDG,1815,,,1635311
Madagascar,Low income,MDG,1992,74,1656.34448242188,12623342
Madagascar,Low income,MDG,1819,,,1676505
Madagascar,Low income,MDG,1820,,,1692445
Madagascar,Low income,MDG,1818,,,1663793
Madagascar,Low income,MDG,1811,,,1598092
Madagascar,Low income,MDG,1809,,,1579749
Madagascar,Low income,MDG,1810,,,1588920
Madagascar,Low income,MDG,1923,,,2668549
Madagascar,Low income,MDG,1926,,,2790444
Madagascar,Low income,MDG,1851,,,2631333
Madagascar,Low income,MDG,1817,,,1654244
Madagascar,Low income,MDG,1801,,,1508658
Madagascar,Low income,MDG,1840,,,2267551
Madagascar,Low income,MDG,1802,,,1517367
Madagascar,Low income,MDG,1842,,,2336117
Madagascar,Low income,MDG,1970,,,6639750
Madagascar,Low income,MDG,1821,,,1711680
Madagascar,Low income,MDG,1808,,,1570682
Madagascar,Low income,MDG,1846,,,2479533
Madagascar,Low income,MDG,1847,,,2516742
Madagascar,Low income,MDG,1848,,,2554510
Madagascar,Low income,MDG,1812,,,1607316
Madagascar,Low income,MDG,1965,,,5780461
Madagascar,Low income,MDG,1967,,,6099529
Madagascar,Low income,MDG,1968,,,6270533
Madagascar,Low income,MDG,-8000,,,15
Madagascar,Low income,MDG,1928,,,2874785
Madagascar,Low income,MDG,1969,,,6450330
Madagascar,Low income,MDG,1915,,,2580246
Madagascar,Low income,MDG,1930,,,2959882
Madagascar,Low income,MDG,1931,,,3002478
Madagascar,Low income,MDG,1822,,,1734276
Madagascar,Low income,MDG,1823,,,1760301
Madagascar,Low income,MDG,1920,,,2577561
Madagascar,Low income,MDG,1849,,,2586526
Madagascar,Low income,MDG,1826,,,1840744
Madagascar,Low income,MDG,1924,,,2708577
Madagascar,Low income,MDG,-9000,,,10
Madagascar,Low income,MDG,1839,,,2234026
Madagascar,Low income,MDG,1800,,,1500000
Madagascar,Low income,MDG,1841,,,2301579
Madagascar,Low income,MDG,-4000,,,77
Madagascar,Low income,MDG,1803,,,1526125
Madagascar,Low income,MDG,1804,,,1534934
Madagascar,Low income,MDG,1807,,,1561668
Madagascar,Low income,MDG,1806,,,1552706
Madagascar,Low income,MDG,1933,,,3087728
Madagascar,Low income,MDG,1921,,,2598822
Madagascar,Low income,MDG,1922,,,2629113
Madagascar,Low income,MDG,1938,,,3310006
Madagascar,Low income,MDG,1838,,,2200996
Madagascar,Low income,MDG,-10000,,,6
Madagascar,Low income,MDG,1881,,,2865876
Madagascar,Low income,MDG,1966,,,5936462
Madagascar,Low income,MDG,1914,,,2586997
Madagascar,Low income,MDG,-3000,,,115
Madagascar,Low income,MDG,1993,74,1641.2109375,13020110
Madagascar,Low income,MDG,1994,74,1591.42004394531,13436125
Madagascar,Low income,MDG,1932,,,3045096
Madagascar,Low income,MDG,1845,,,2442874
Madagascar,Low income,MDG,1824,,,1786717
Madagascar,Low income,MDG,1825,,,1813529
Madagascar,Low income,MDG,1961,,,5206249
Madagascar,Low income,MDG,1850,,,2612685
Madagascar,Low income,MDG,1837,,,2168455
Madagascar,Low income,MDG,1951,,,4050689
Madagascar,Low income,MDG,1952,,,4149959
Madagascar,Low income,MDG,-7000,,,22
Madagascar,Low income,MDG,1954,,,4358099
Madagascar,Low income,MDG,1955,,,4467594
Madagascar,Low income,MDG,1843,,,2371174
Madagascar,Low income,MDG,1805,,,1543794
Madagascar,Low income,MDG,1972,,,7051096
Madagascar,Low income,MDG,1844,,,2406757
Madagascar,Low income,MDG,1963,,,5484253
Madagascar,Low income,MDG,1936,,,3219237
Madagascar,Low income,MDG,1937,,,3264306
Madagascar,Low income,MDG,1879,,,2846491
Madagascar,Low income,MDG,700,,,49999
Madagascar,Low income,MDG,1880,,,2856168
Madagascar,Low income,MDG,1939,,,3359068
Madagascar,Low income,MDG,-6000,,,34
Madagascar,Low income,MDG,-5000,,,51
Madagascar,Low income,MDG,-2000,,,173
Madagascar,Low income,MDG,1971,,,6840461
Madagascar,Low income,MDG,1833,,,2043032
Madagascar,Low income,MDG,1995,74,1569.03747558594,13869136
Madagascar,Low income,MDG,1934,,,3130956
Madagascar,Low income,MDG,1964,,,5630035
Madagascar,Low income,MDG,2020,,1463.86499023438,28225182
Madagascar,Low income,MDG,1999,75,1594.4765625,15730885
Madagascar,Low income,MDG,1949,,,4001523
Madagascar,Low income,MDG,2001,77,1658.93591308594,16709664
Madagascar,Low income,MDG,1790,,,1165943
Madagascar,Low income,MDG,1953,,,4252322
Madagascar,Low income,MDG,1828,,,1896405
Madagascar,Low income,MDG,2012,,1538.51672363281,22966242
Madagascar,Low income,MDG,1916,,,2573511
Madagascar,Low income,MDG,1917,,,2566793
Madagascar,Low income,MDG,1918,,,2561660
Madagascar,Low income,MDG,1919,,,2565211
Madagascar,Low income,MDG,1935,,,3174789
Madagascar,Low income,MDG,1998,74,1571.62939453125,15250936
Madagascar,Low income,MDG,2019,,1618.61791992188,27533134
Madagascar,Low income,MDG,1878,,,2836846
Madagascar,Low income,MDG,1780,,,1142760
Madagascar,Low income,MDG,1856,,,2669462
Madagascar,Low income,MDG,1882,,,2875617
Madagascar,Low income,MDG,1912,,,2600549
Madagascar,Low income,MDG,1884,,,2895194
Madagascar,Low income,MDG,1886,,,2914901
Madagascar,Low income,MDG,-1000,,,260
Madagascar,Low income,MDG,0,,,390
Madagascar,Low income,MDG,100,,,781
Madagascar,Low income,MDG,1962,,,5343120
Madagascar,Low income,MDG,1960,,,5073347
Madagascar,Low income,MDG,500,,,12500
Madagascar,Low income,MDG,600,,,24999
Madagascar,Low income,MDG,1855,,,2663048
Madagascar,Low income,MDG,1836,,,2136396
Madagascar,Low income,MDG,2002,78,1409.39562988281,17211938
Madagascar,Low income,MDG,1883,,,2885389
Madagascar,Low income,MDG,1827,,,1868367
Madagascar,Low income,MDG,1829,,,1924863
Madagascar,Low income,MDG,1830,,,1953749
Madagascar,Low income,MDG,1831,,,1983068
Madagascar,Low income,MDG,1834,,,2073691
Madagascar,Low income,MDG,1996,74,1553.5751953125,14317462
Madagascar,Low income,MDG,1997,74,1560.97412109375,14778913
Madagascar,Low income,MDG,1835,,,2104810
Madagascar,Low income,MDG,1877,,,2827233
Madagascar,Low income,MDG,1760,,,1101355
Madagascar,Low income,MDG,1892,,,2910072
Madagascar,Low income,MDG,1910,,,2617331
Madagascar,Low income,MDG,1913,,,2593765
Madagascar,Low income,MDG,1991,,1686.1572265625,12245266
Madagascar,Low income,MDG,1870,,,2762459
Madagascar,Low income,MDG,2013,,1531.77856445312,23588078
Madagascar,Low income,MDG,1956,,,4580879
Madagascar,Low income,MDG,1957,,,4698045
Madagascar,Low income,MDG,1958,,,4819238
Madagascar,Low income,MDG,2017,,1584.42456054688,26169540
Madagascar,Low income,MDG,1959,,,4944331
Madagascar,Low income,MDG,1853,,,2650263
Madagascar,Low income,MDG,1854,,,2656648
Madagascar,Low income,MDG,1750,,,1082740
Madagascar,Low income,MDG,1893,,,2887960
Madagascar,Low income,MDG,2000,76,1614.38256835938,16216432
Madagascar,Low income,MDG,1858,,,2682334
Madagascar,Low income,MDG,1200,,,366667
Madagascar,Low income,MDG,1885,,,2905031
Madagascar,Low income,MDG,1887,,,2924803
Madagascar,Low income,MDG,1888,,,2934737
Madagascar,Low income,MDG,1889,,,2938200
Madagascar,Low income,MDG,1852,,,2643892
Madagascar,Low income,MDG,1974,,,7491937
Madagascar,Low income,MDG,1947,,,3856501
Madagascar,Low income,MDG,400,,,6249
Madagascar,Low income,MDG,1975,,,7720864
Madagascar,Low income,MDG,1770,,,1121302
Madagascar,Low income,MDG,1950,,,3953898
Madagascar,Low income,MDG,1911,,,2608402
Madagascar,Low income,MDG,1869,,,2754731
Madagascar,Low income,MDG,1941,,,3467665
Madagascar,Low income,MDG,1942,,,3527399
Madagascar,Low income,MDG,1943,,,3590892
Madagascar,Low income,MDG,1832,,,2012827
Madagascar,Low income,MDG,1946,,,3788311
Madagascar,Low income,MDG,1710,,,1018978
Madagascar,Low income,MDG,2018,,1591.96655273438,26846544
Madagascar,Low income,MDG,1730,,,1048945
Madagascar,Low income,MDG,1948,,,3925918
Madagascar,Low income,MDG,1976,,,7955196
Madagascar,Low income,MDG,1977,,,8195146
Madagascar,Low income,MDG,800,,,99999
Madagascar,Low income,MDG,900,,,149999
Madagascar,Low income,MDG,1859,,,2688792
Madagascar,Low income,MDG,1871,,,2770760
Madagascar,Low income,MDG,2014,,1540.74499511719,24215980
Madagascar,Low income,MDG,2015,,1546.76721191406,24850912
Madagascar,Low income,MDG,2016,,1565.86767578125,25501944
Madagascar,Low income,MDG,1875,,,2808101
Madagascar,Low income,MDG,200,,,1562
Madagascar,Low income,MDG,1876,,,2817651
Madagascar,Low income,MDG,1891,,,2925837
Madagascar,Low income,MDG,2011,79,1534.93994140625,22348158
Madagascar,Low income,MDG,1907,,,2650660
Madagascar,Low income,MDG,1908,,,2638452
Madagascar,Low income,MDG,1909,,,2627345
Madagascar,Low income,MDG,1857,,,2675891
Madagascar,Low income,MDG,1300,,,449999
Madagascar,Low income,MDG,1940,,,3411589
Madagascar,Low income,MDG,1500,,,699998
Madagascar,Low income,MDG,1944,,,3655528
Madagascar,Low income,MDG,1890,,,2935223
Madagascar,Low income,MDG,1700,,,1000002
Madagascar,Low income,MDG,2007,78,1639.88305664062,19924960
Madagascar,Low income,MDG,1902,,,2712540
Madagascar,Low income,MDG,300,,,3124
Madagascar,Low income,MDG,1973,,,7268563
Madagascar,Low income,MDG,1905,,,2675244
Madagascar,Low income,MDG,1978,,,8440924
Madagascar,Low income,MDG,1868,,,2747573
Madagascar,Low income,MDG,1000,,,199999
Madagascar,Low income,MDG,1990,,1853.04968261719,11882763
Madagascar,Low income,MDG,1872,,,2779638
Madagascar,Low income,MDG,1873,,,2789094
Madagascar,Low income,MDG,1945,,,3721327
Madagascar,Low income,MDG,1600,,,849999
Madagascar,Low income,MDG,2006,78,1596.75341796875,19350302
Madagascar,Low income,MDG,1985,,,10297741
Madagascar,Low income,MDG,1720,,,1033533
Madagascar,Low income,MDG,1740,,,1065315
Madagascar,Low income,MDG,2010,79,1553.40502929688,21731052
Madagascar,Low income,MDG,1906,,,2662924
Madagascar,Low income,MDG,1901,,,2726746
Madagascar,Low income,MDG,1904,,,2687620
Madagascar,Low income,MDG,1100,,,283333
Madagascar,Low income,MDG,1400,,,533332
Madagascar,Low income,MDG,1898,,,2779878
Madagascar,Low income,MDG,1874,,,2798582
Madagascar,Low income,MDG,2005,78,1559.875,18792174
Madagascar,Low income,MDG,1983,,,9740092
Madagascar,Low income,MDG,1984,,,10015022
Madagascar,Low income,MDG,2008,78,1700.69604492188,20513594
Madagascar,Low income,MDG,2009,79,1587.56713867188,21117092
Madagascar,Low income,MDG,1987,,,10890521
Madagascar,Low income,MDG,2021,,,28915652
Madagascar,Low income,MDG,1988,,,11206792
Madagascar,Low income,MDG,1989,,,11536740
Madagascar,Low income,MDG,1980,,,8948166
Madagascar,Low income,MDG,1981,,,9207319
Madagascar,Low income,MDG,1897,,,2801168
Madagascar,Low income,MDG,1899,,,2760392
Madagascar,Low income,MDG,1982,,,9470993
Madagascar,Low income,MDG,1862,,,2708253
Madagascar,Low income,MDG,1903,,,2700052
Madagascar,Low income,MDG,1861,,,2701752
Madagascar,Low income,MDG,1986,,,10588432
Madagascar,Low income,MDG,1867,,,2740983
Madagascar,Low income,MDG,1894,,,2866014
Madagascar,Low income,MDG,1895,,,2844235
Madagascar,Low income,MDG,1864,,,2721301
Madagascar,Low income,MDG,1896,,,2822620
Madagascar,Low income,MDG,1900,,,2742689
Madagascar,Low income,MDG,1863,,,2714770
Madagascar,Low income,MDG,2004,78,1533.69934082031,18250776
Madagascar,Low income,MDG,2003,78,1501.27453613281,17724310
Madagascar,Low income,MDG,1866,,,2734408
Madagascar,Low income,MDG,1860,,,2695264
Madagascar,Low income,MDG,1979,,,8692290
Madagascar,Low income,MDG,1865,,,2727847
Malawi,Low income,MWI,1920,,,1870792
Malawi,Low income,MWI,1917,,,1872004
Malawi,Low income,MWI,1918,,,1864516
Malawi,Low income,MWI,1904,,,2011454
Malawi,Low income,MWI,1740,,,450264
Malawi,Low income,MWI,1750,,,460124
Malawi,Low income,MWI,1710,,,424317
Malawi,Low income,MWI,1835,,,1562247
Malawi,Low income,MWI,1919,,,1864086
Malawi,Low income,MWI,1915,,,1885782
Malawi,Low income,MWI,1834,,,1529090
Malawi,Low income,MWI,1730,,,441054
Malawi,Low income,MWI,1916,,,1878880
Malawi,Low income,MWI,1720,,,432424
Malawi,Low income,MWI,1914,,,1892708
Malawi,Low income,MWI,1903,,,2026980
Malawi,Low income,MWI,1945,,,2697708
Malawi,Low income,MWI,1921,,,1884712
Malawi,Low income,MWI,1760,,,470715
Malawi,Low income,MWI,1923,,,1934515
Malawi,Low income,MWI,1770,,,482134
Malawi,Low income,MWI,1911,,,1915195
Malawi,Low income,MWI,1925,,,1992986
Malawi,Low income,MWI,1913,,,1899660
Malawi,Low income,MWI,1954,,,3176130
Malawi,Low income,MWI,1700,,,417690
Malawi,Low income,MWI,1955,,,3240320
Malawi,Low income,MWI,1956,,,3308680
Malawi,Low income,MWI,2009,71,1323.61608886719,14298937
Malawi,Low income,MWI,1833,,,1496637
Malawi,Low income,MWI,2011,71,1400.59362792969,15146095
Malawi,Low income,MWI,1922,,,1905926
Malawi,Low income,MWI,1836,,,1596123
Malawi,Low income,MWI,1906,,,1980757
Malawi,Low income,MWI,1924,,,1963533
Malawi,Low income,MWI,1908,,,1950529
Malawi,Low income,MWI,1912,,,1906637
Malawi,Low income,MWI,1953,,,3114937
Malawi,Low income,MWI,1600,,,387344
Malawi,Low income,MWI,1930,,,2145712
Malawi,Low income,MWI,1832,,,1464872
Malawi,Low income,MWI,1943,,,2603151
Malawi,Low income,MWI,1944,,,2650008
Malawi,Low income,MWI,900,,,155295
Malawi,Low income,MWI,1991,,1014.71246337891,9831584
Malawi,Low income,MWI,1905,,,1996047
Malawi,Low income,MWI,2012,,1386.7900390625,15581250
Malawi,Low income,MWI,1907,,,1965585
Malawi,Low income,MWI,1780,,,494496
Malawi,Low income,MWI,1790,,,507942
Malawi,Low income,MWI,1910,,,1925351
Malawi,Low income,MWI,1927,,,2053224
Malawi,Low income,MWI,1830,,,1403351
Malawi,Low income,MWI,1831,,,1433782
Malawi,Low income,MWI,2008,72,1257.48388671875,13889420
Malawi,Low income,MWI,2007,73,1202.04077148438,13495463
Malawi,Low income,MWI,2010,71,1374.5712890625,14718426
Malawi,Low income,MWI,1946,,,2746266
Malawi,Low income,MWI,1990,,952.674560546875,9539669
Malawi,Low income,MWI,1824,,,1233862
Malawi,Low income,MWI,1837,,,1630733
Malawi,Low income,MWI,1948,,,2846022
Malawi,Low income,MWI,1949,,,2898721
Malawi,Low income,MWI,1926,,,2022881
Malawi,Low income,MWI,1951,,,3001119
Malawi,Low income,MWI,1929,,,2114854
Malawi,Low income,MWI,1805,,,820447
Malawi,Low income,MWI,1806,,,838238
Malawi,Low income,MWI,1931,,,2176592
Malawi,Low income,MWI,1941,,,2513820
Malawi,Low income,MWI,1868,,,2140102
Malawi,Low income,MWI,1000,,,178500
Malawi,Low income,MWI,1869,,,2138484
Malawi,Low income,MWI,1947,,,2795699
Malawi,Low income,MWI,2013,,1418.07434082031,16024775
Malawi,Low income,MWI,2014,,1457.47302246094,16477972
Malawi,Low income,MWI,1909,,,1937123
Malawi,Low income,MWI,1800,,,737000
Malawi,Low income,MWI,1952,,,3056302
Malawi,Low income,MWI,1829,,,1373567
Malawi,Low income,MWI,2005,73,1106.91064453125,12755647
Malawi,Low income,MWI,1820,,,1132401
Malawi,Low income,MWI,1981,,,6519893
Malawi,Low income,MWI,1822,,,1182043
Malawi,Low income,MWI,1983,,,7058317
Malawi,Low income,MWI,1823,,,1207675
Malawi,Low income,MWI,1872,,,2132323
Malawi,Low income,MWI,1998,75,1137.80993652344,10732462
Malawi,Low income,MWI,1100,,,214199
Malawi,Low income,MWI,1838,,,1666094
Malawi,Low income,MWI,1300,,,285600
Malawi,Low income,MWI,1801,,,752981
Malawi,Low income,MWI,1928,,,2084023
Malawi,Low income,MWI,1803,,,785991
Malawi,Low income,MWI,1865,,,2144298
Malawi,Low income,MWI,-9000,,,3460
Malawi,Low income,MWI,1867,,,2141500
Malawi,Low income,MWI,1902,,,2042625
Malawi,Low income,MWI,1982,,,6784349
Malawi,Low income,MWI,1997,74,1125.81762695312,10512681
Malawi,Low income,MWI,1870,,,2136649
Malawi,Low income,MWI,1873,,,2129833
Malawi,Low income,MWI,1200,,,249900
Malawi,Low income,MWI,2015,,1457.50366210938,16938944
Malawi,Low income,MWI,1400,,,321299
Malawi,Low income,MWI,1500,,,356999
Malawi,Low income,MWI,1828,,,1344414
Malawi,Low income,MWI,1804,,,803034
Malawi,Low income,MWI,1818,,,1084843
Malawi,Low income,MWI,1901,,,2056711
Malawi,Low income,MWI,1866,,,2142899
Malawi,Low income,MWI,1808,,,874985
Malawi,Low income,MWI,1984,,,7338998
Malawi,Low income,MWI,1933,,,2238392
Malawi,Low income,MWI,1934,,,2269729
Malawi,Low income,MWI,1874,,,2127346
Malawi,Low income,MWI,1938,,,2399528
Malawi,Low income,MWI,1839,,,1702222
Malawi,Low income,MWI,2019,,1537.14123535156,18867340
Malawi,Low income,MWI,1802,,,769309
Malawi,Low income,MWI,1863,,,2147099
Malawi,Low income,MWI,1864,,,2145698
Malawi,Low income,MWI,1980,,,6267373
Malawi,Low income,MWI,1819,,,1108367
Malawi,Low income,MWI,1821,,,1156956
Malawi,Low income,MWI,800,,,132089
Malawi,Low income,MWI,1996,74,1110.88488769531,10310525
Malawi,Low income,MWI,1856,,,2152492
Malawi,Low income,MWI,1999,76,1139.80700683594,10973953
Malawi,Low income,MWI,1825,,,1260617
Malawi,Low income,MWI,1826,,,1287953
Malawi,Low income,MWI,1827,,,1315881
Malawi,Low income,MWI,1950,,,2949747
Malawi,Low income,MWI,2020,,1508.84289550781,19377058
Malawi,Low income,MWI,-10000,,,2762
Malawi,Low income,MWI,1843,,,1854739
Malawi,Low income,MWI,1882,,,2120240
Malawi,Low income,MWI,1807,,,856414
Malawi,Low income,MWI,1845,,,1936047
Malawi,Low income,MWI,1846,,,1978029
Malawi,Low income,MWI,1985,,,7625083
Malawi,Low income,MWI,1871,,,2134595
Malawi,Low income,MWI,1988,,,8754782
Malawi,Low income,MWI,1875,,,2124862
Malawi,Low income,MWI,1876,,,2122380
Malawi,Low income,MWI,1877,,,2119901
Malawi,Low income,MWI,2006,73,1127.87170410156,13118309
Malawi,Low income,MWI,1978,,,5808819
Malawi,Low income,MWI,1899,,,2080134
Malawi,Low income,MWI,1898,,,2089435
Malawi,Low income,MWI,1900,,,2069220
Malawi,Low income,MWI,600,,,88423
Malawi,Low income,MWI,700,,,108073
Malawi,Low income,MWI,1932,,,2207487
Malawi,Low income,MWI,1810,,,913763
Malawi,Low income,MWI,1935,,,2301506
Malawi,Low income,MWI,1936,,,2333727
Malawi,Low income,MWI,1937,,,2366399
